time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
0.50,INTR_CROSSING,OWN_CROSSING,18404.8,-0.0,995.6,995.6,85.18,0.0,CLEAR,0,11004.4,11004.4,8.33,8.33,12000.0,12000.0,0.00,0.00
0.53,OWN_CROSSING,INTR_CROSSING,-18397.6,0.0,-995.3,-995.3,85.15,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11004.7,11004.7,8.33,8.33
0.53,INTR_CROSSING,OWN_CROSSING,18397.6,-0.0,995.3,995.3,85.15,0.0,CLEAR,0,11004.7,11004.7,8.33,8.33,12000.0,12000.0,0.00,0.00
0.57,OWN_CROSSING,INTR_CROSSING,-18390.4,0.0,-995.0,-995.0,85.11,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11005.0,11005.0,8.33,8.33
0.57,INTR_CROSSING,OWN_CROSSING,18390.4,-0.0,995.0,995.0,85.11,0.0,CLEAR,0,11005.0,11005.0,8.33,8.33,12000.0,12000.0,0.00,0.00
0.60,OWN_CROSSING,INTR_CROSSING,-18383.2,0.0,-994.7,-994.7,85.08,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11005.3,11005.3,8.33,8.33
0.60,INTR_CROSSING,OWN_CROSSING,18383.2,-0.0,994.7,994.7,85.08,0.0,CLEAR,0,11005.3,11005.3,8.33,8.33,12000.0,12000.0,0.00,0.00
0.63,OWN_CROSSING,INTR_CROSSING,-18376.0,0.0,-994.4,-994.4,85.05,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11005.6,11005.6,8.33,8.33
0.63,INTR_CROSSING,OWN_CROSSING,18376.0,-0.0,994.4,994.4,85.05,0.0,CLEAR,0,11005.6,11005.6,8.33,8.33,12000.0,12000.0,0.00,0.00
0.67,OWN_CROSSING,INTR_CROSSING,-18368.8,0.0,-994.2,-994.2,85.01,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11005.8,11005.8,8.33,8.33
0.67,INTR_CROSSING,OWN_CROSSING,18368.8,-0.0,994.2,994.2,85.01,0.0,CLEAR,0,11005.8,11005.8,8.33,8.33,12000.0,12000.0,0.00,0.00
0.70,OWN_CROSSING,INTR_CROSSING,-18361.6,0.0,-993.9,-993.9,84.98,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11006.1,11006.1,8.33,8.33
0.70,INTR_CROSSING,OWN_CROSSING,18361.6,-0.0,993.9,993.9,84.98,0.0,CLEAR,0,11006.1,11006.1,8.33,8.33,12000.0,12000.0,0.00,0.00
0.73,OWN_CROSSING,INTR_CROSSING,-18354.3,0.0,-993.6,-993.6,84.95,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11006.4,11006.4,8.33,8.33
0.73,INTR_CROSSING,OWN_CROSSING,18354.3,-0.0,993.6,993.6,84.95,0.0,CLEAR,0,11006.4,11006.4,8.33,8.33,12000.0,12000.0,0.00,0.00
0.77,OWN_CROSSING,INTR_CROSSING,-18347.1,0.0,-993.3,-993.3,84.91,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11006.7,11006.7,8.33,8.33
0.77,INTR_CROSSING,OWN_CROSSING,18347.1,-0.0,993.3,993.3,84.91,0.0,CLEAR,0,11006.7,11006.7,8.33,8.33,12000.0,12000.0,0.00,0.00
0.80,OWN_CROSSING,INTR_CROSSING,-18339.9,0.0,-993.1,-993.1,84.88,0.0,CLEAR,0,12000.0,12000.0,0.00,0.00,11006.9,11006.9,8.33,8.33
