time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
1.17,OWN_BADALT,INTR_BADALT,-3170.9,-17983.3,1822.0,1430.3,84.51,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,16822.0,16430.3,-25.00,-25.00
1.17,INTR_BADALT,OWN_BADALT,3170.9,17983.3,-1822.0,-1430.3,84.51,0.0,CLEAR,0,16822.0,16430.3,-25.00,-25.00,15000.0,15000.0,0.00,0.00
1.20,OWN_BADALT,INTR_BADALT,-3169.7,-17976.2,1821.2,1429.5,84.48,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,16821.2,16429.5,-25.00,-25.00
1.20,INTR_BADALT,OWN_BADALT,3169.7,17976.2,-1821.2,-1429.5,84.48,0.0,CLEAR,0,16821.2,16429.5,-25.00,-25.00,15000.0,15000.0,0.00,0.00
1.23,OWN_BADALT,INTR_BADALT,-3168.4,-17969.1,1820.3,1428.6,84.45,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,16820.3,16428.6,-25.00,-25.00
1.23,INTR_BADALT,OWN_BADALT,3168.4,17969.1,-1820.3,-1428.6,84.45,0.0,CLEAR,0,16820.3,16428.6,-25.00,-25.00,15000.0,15000.0,0.00,0.00
1.27,OWN_BADALT,INTR_BADALT,-3167.2,-17962.0,1819.5,1427.8,84.41,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,16819.5,16427.8,-25.00,-25.00
1.27,INTR_BADALT,OWN_BADALT,3167.2,17962.0,-1819.5,-1427.8,84.41,0.0,CLEAR,0,16819.5,16427.8,-25.00,-25.00,15000.0,15000.0,0.00,0.00
1.30,OWN_BADALT,INTR_BADALT,-3165.9,-17954.9,1818.7,1427.0,84.38,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,16818.7,16427.0,-25.00,-25.00
1.30,INTR_BADALT,OWN_BADALT,3165.9,17954.9,-1818.7,-1427.0,84.38,0.0,CLEAR,0,16818.7,16427.0,-25.00,-25.00,15000.0,15000.0,0.00,0.00
