time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
0.43,INTR_BADVS,OWN_BADVS,-9209.6,-15951.5,-992.1,-992.1,85.25,0.0,CLEAR,0,15992.1,15992.1,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.47,OWN_BADVS,INTR_BADVS,9206.0,15945.2,991.6,991.6,85.21,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15991.6,15991.6,-16.89,-25.00
0.47,INTR_BADVS,OWN_BADVS,-9206.0,-15945.2,-991.6,-991.6,85.21,0.0,CLEAR,0,15991.6,15991.6,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.50,OWN_BADVS,INTR_BADVS,9202.4,15939.0,991.0,991.0,85.18,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15991.0,15991.0,-16.89,-25.00
0.50,INTR_BADVS,OWN_BADVS,-9202.4,-15939.0,-991.0,-991.0,85.18,0.0,CLEAR,0,15991.0,15991.0,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.53,OWN_BADVS,INTR_BADVS,9198.8,15932.8,990.4,990.4,85.15,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15990.4,15990.4,-16.89,-25.00
0.53,INTR_BADVS,OWN_BADVS,-9198.8,-15932.8,-990.4,-990.4,85.15,0.0,CLEAR,0,15990.4,15990.4,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.57,OWN_BADVS,INTR_BADVS,9195.2,15926.5,989.9,989.9,85.11,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15989.9,15989.9,-16.89,-25.00
0.57,INTR_BADVS,OWN_BADVS,-9195.2,-15926.5,-989.9,-989.9,85.11,0.0,CLEAR,0,15989.9,15989.9,-16.89,-25.00,15000.0,15000.0,0.00,0.00
0.60,OWN_BADVS,INTR_BADVS,9191.6,15920.3,989.3,989.3,85.08,0.0,CLEAR,0,15000.0,15000.0,0.00,0.00,15989.3,15989.3,-16.89,-25.00
