time_s,own_id,intr_id,rel_x_m,rel_y_m,rel_alt_sensed_ft,rel_alt_true_ft,tau_s,d_cpa_m,advisory,is_nmac,own_alt_sensed_ft,own_alt_true_ft,own_climb_sensed_fps,own_climb_true_fps,intr_alt_sensed_ft,intr_alt_true_ft,intr_climb_sensed_fps,intr_climb_true_fps
0.53,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3602.0,181.7,181.7,20.00,0.0,RA_CROSSING_DESCEND,0,14984.0,14984.0,-30.00,-30.00,15165.7,15165.7,30.00,30.00
0.53,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3602.0,-181.7,-181.7,20.00,0.0,RA_CROSSING_CLIMB,0,15165.7,15165.7,30.00,30.00,14984.0,14984.0,-30.00,-30.00
0.57,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3596.0,183.7,183.7,19.97,0.0,RA_CROSSING_DESCEND,0,14983.0,14983.0,-30.00,-30.00,15166.7,15166.7,30.00,30.00
0.57,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3596.0,-183.7,-183.7,19.97,0.0,RA_CROSSING_CLIMB,0,15166.7,15166.7,30.00,30.00,14983.0,14983.0,-30.00,-30.00
0.60,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3590.0,185.7,185.7,19.94,0.0,RA_CROSSING_DESCEND,0,14982.0,14982.0,-30.00,-30.00,15167.7,15167.7,30.00,30.00
0.60,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3590.0,-185.7,-185.7,19.94,0.0,RA_CROSSING_CLIMB,0,15167.7,15167.7,30.00,30.00,14982.0,14982.0,-30.00,-30.00
0.63,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3584.0,187.7,187.7,19.90,0.0,RA_CROSSING_DESCEND,0,14981.0,14981.0,-30.00,-30.00,15168.7,15168.7,30.00,30.00
0.63,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3584.0,-187.7,-187.7,19.90,0.0,RA_CROSSING_CLIMB,0,15168.7,15168.7,30.00,30.00,14981.0,14981.0,-30.00,-30.00
0.67,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3578.0,189.7,189.7,19.87,0.0,RA_CROSSING_DESCEND,0,14980.0,14980.0,-30.00,-30.00,15169.7,15169.7,30.00,30.00
0.67,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3578.0,-189.7,-189.7,19.87,0.0,RA_CROSSING_CLIMB,0,15169.7,15169.7,30.00,30.00,14980.0,14980.0,-30.00,-30.00
0.70,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3572.0,191.7,191.7,19.84,0.0,RA_CROSSING_DESCEND,0,14979.0,14979.0,-30.00,-30.00,15170.7,15170.7,30.00,30.00
0.70,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3572.0,-191.7,-191.7,19.84,0.0,RA_CROSSING_CLIMB,0,15170.7,15170.7,30.00,30.00,14979.0,14979.0,-30.00,-30.00
0.73,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3566.0,193.7,193.7,19.80,0.0,RA_CROSSING_DESCEND,0,14978.0,14978.0,-30.00,-30.00,15171.7,15171.7,30.00,30.00
0.73,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3566.0,-193.7,-193.7,19.80,0.0,RA_CROSSING_CLIMB,0,15171.7,15171.7,30.00,30.00,14978.0,14978.0,-30.00,-30.00
0.77,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3560.0,195.7,195.7,19.77,0.0,RA_CROSSING_DESCEND,0,14977.0,14977.0,-30.00,-30.00,15172.7,15172.7,30.00,30.00
0.77,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3560.0,-195.7,-195.7,19.77,0.0,RA_CROSSING_CLIMB,0,15172.7,15172.7,30.00,30.00,14977.0,14977.0,-30.00,-30.00
0.80,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3554.0,197.7,197.7,19.74,0.0,RA_CROSSING_DESCEND,0,14976.0,14976.0,-30.00,-30.00,15173.7,15173.7,30.00,30.00
0.80,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3554.0,-197.7,-197.7,19.74,0.0,RA_CROSSING_CLIMB,0,15173.7,15173.7,30.00,30.00,14976.0,14976.0,-30.00,-30.00
0.83,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3548.0,199.7,199.7,19.70,0.0,RA_CROSSING_DESCEND,0,14975.0,14975.0,-30.00,-30.00,15174.7,15174.7,30.00,30.00
0.83,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3548.0,-199.7,-199.7,19.70,0.0,RA_CROSSING_CLIMB,0,15174.7,15174.7,30.00,30.00,14975.0,14975.0,-30.00,-30.00
0.87,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3542.0,201.7,201.7,19.67,0.0,RA_CROSSING_DESCEND,0,14974.0,14974.0,-30.00,-30.00,15175.7,15175.7,30.00,30.00
0.87,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3542.0,-201.7,-201.7,19.67,0.0,RA_CROSSING_CLIMB,0,15175.7,15175.7,30.00,30.00,14974.0,14974.0,-30.00,-30.00
0.90,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3535.9,203.7,203.7,19.64,0.0,RA_CROSSING_DESCEND,0,14973.0,14973.0,-30.00,-30.00,15176.7,15176.7,30.00,30.00
0.90,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3535.9,-203.7,-203.7,19.64,0.0,RA_CROSSING_CLIMB,0,15176.7,15176.7,30.00,30.00,14973.0,14973.0,-30.00,-30.00
0.93,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3529.9,205.7,205.7,19.60,0.0,RA_CROSSING_DESCEND,0,14972.0,14972.0,-30.00,-30.00,15177.7,15177.7,30.00,30.00
0.93,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3529.9,-205.7,-205.7,19.60,0.0,RA_CROSSING_CLIMB,0,15177.7,15177.7,30.00,30.00,14972.0,14972.0,-30.00,-30.00
0.97,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3523.9,207.7,207.7,19.57,0.0,RA_CROSSING_DESCEND,0,14971.0,14971.0,-30.00,-30.00,15178.7,15178.7,30.00,30.00
0.97,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3523.9,-207.7,-207.7,19.57,0.0,RA_CROSSING_CLIMB,0,15178.7,15178.7,30.00,30.00,14971.0,14971.0,-30.00,-30.00
1.00,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3517.9,209.7,209.7,19.54,0.0,RA_CROSSING_DESCEND,0,14970.0,14970.0,-30.00,-30.00,15179.7,15179.7,30.00,30.00
1.00,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3517.9,-209.7,-209.7,19.54,0.0,RA_CROSSING_CLIMB,0,15179.7,15179.7,30.00,30.00,14970.0,14970.0,-30.00,-30.00
1.03,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3511.9,211.7,211.7,19.50,0.0,RA_CROSSING_DESCEND,0,14969.0,14969.0,-30.00,-30.00,15180.7,15180.7,30.00,30.00
1.03,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3511.9,-211.7,-211.7,19.50,0.0,RA_CROSSING_CLIMB,0,15180.7,15180.7,30.00,30.00,14969.0,14969.0,-30.00,-30.00
1.07,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3505.9,213.7,213.7,19.47,0.0,RA_CROSSING_DESCEND,0,14968.0,14968.0,-30.00,-30.00,15181.7,15181.7,30.00,30.00
1.07,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3505.9,-213.7,-213.7,19.47,0.0,RA_CROSSING_CLIMB,0,15181.7,15181.7,30.00,30.00,14968.0,14968.0,-30.00,-30.00
1.10,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3499.9,215.7,215.7,19.44,0.0,RA_CROSSING_DESCEND,0,14967.0,14967.0,-30.00,-30.00,15182.7,15182.7,30.00,30.00
1.10,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3499.9,-215.7,-215.7,19.44,0.0,RA_CROSSING_CLIMB,0,15182.7,15182.7,30.00,30.00,14967.0,14967.0,-30.00,-30.00
1.13,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3493.9,217.7,217.7,19.40,0.0,RA_CROSSING_DESCEND,0,14966.0,14966.0,-30.00,-30.00,15183.7,15183.7,30.00,30.00
1.13,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3493.9,-217.7,-217.7,19.40,0.0,RA_CROSSING_CLIMB,0,15183.7,15183.7,30.00,30.00,14966.0,14966.0,-30.00,-30.00
1.17,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3487.9,219.7,219.7,19.37,0.0,RA_CROSSING_DESCEND,0,14965.0,14965.0,-30.00,-30.00,15184.7,15184.7,30.00,30.00
1.17,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3487.9,-219.7,-219.7,19.37,0.0,RA_CROSSING_CLIMB,0,15184.7,15184.7,30.00,30.00,14965.0,14965.0,-30.00,-30.00
1.20,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3481.9,221.7,221.7,19.34,0.0,RA_CROSSING_DESCEND,0,14964.0,14964.0,-30.00,-30.00,15185.7,15185.7,30.00,30.00
1.20,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3481.9,-221.7,-221.7,19.34,0.0,RA_CROSSING_CLIMB,0,15185.7,15185.7,30.00,30.00,14964.0,14964.0,-30.00,-30.00
1.23,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3475.9,223.7,223.7,19.30,0.0,RA_CROSSING_DESCEND,0,14963.0,14963.0,-30.00,-30.00,15186.7,15186.7,30.00,30.00
1.23,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3475.9,-223.7,-223.7,19.30,0.0,RA_CROSSING_CLIMB,0,15186.7,15186.7,30.00,30.00,14963.0,14963.0,-30.00,-30.00
1.27,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3469.9,225.7,225.7,19.27,0.0,RA_CROSSING_DESCEND,0,14962.0,14962.0,-30.00,-30.00,15187.7,15187.7,30.00,30.00
1.27,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3469.9,-225.7,-225.7,19.27,0.0,RA_CROSSING_CLIMB,0,15187.7,15187.7,30.00,30.00,14962.0,14962.0,-30.00,-30.00
1.30,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3463.9,227.7,227.7,19.24,0.0,RA_CROSSING_DESCEND,0,14961.0,14961.0,-30.00,-30.00,15188.7,15188.7,30.00,30.00
1.30,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3463.9,-227.7,-227.7,19.24,0.0,RA_CROSSING_CLIMB,0,15188.7,15188.7,30.00,30.00,14961.0,14961.0,-30.00,-30.00
1.33,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3457.9,229.7,229.7,19.20,0.0,RA_CROSSING_DESCEND,0,14960.0,14960.0,-30.00,-30.00,15189.7,15189.7,30.00,30.00
1.33,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3457.9,-229.7,-229.7,19.20,0.0,RA_CROSSING_CLIMB,0,15189.7,15189.7,30.00,30.00,14960.0,14960.0,-30.00,-30.00
1.37,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3451.9,231.7,231.7,19.17,0.0,RA_CROSSING_DESCEND,0,14959.0,14959.0,-30.00,-30.00,15190.7,15190.7,30.00,30.00
1.37,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3451.9,-231.7,-231.7,19.17,0.0,RA_CROSSING_CLIMB,0,15190.7,15190.7,30.00,30.00,14959.0,14959.0,-30.00,-30.00
1.40,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3445.9,233.7,233.7,19.14,0.0,RA_CROSSING_DESCEND,0,14958.0,14958.0,-30.00,-30.00,15191.7,15191.7,30.00,30.00
1.40,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3445.9,-233.7,-233.7,19.14,0.0,RA_CROSSING_CLIMB,0,15191.7,15191.7,30.00,30.00,14958.0,14958.0,-30.00,-30.00
1.43,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3439.9,235.7,235.7,19.10,0.0,RA_CROSSING_DESCEND,0,14957.0,14957.0,-30.00,-30.00,15192.7,15192.7,30.00,30.00
1.43,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3439.9,-235.7,-235.7,19.10,0.0,RA_CROSSING_CLIMB,0,15192.7,15192.7,30.00,30.00,14957.0,14957.0,-30.00,-30.00
1.47,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3433.9,237.7,237.7,19.07,0.0,RA_CROSSING_DESCEND,0,14956.0,14956.0,-30.00,-30.00,15193.7,15193.7,30.00,30.00
1.47,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3433.9,-237.7,-237.7,19.07,0.0,RA_CROSSING_CLIMB,0,15193.7,15193.7,30.00,30.00,14956.0,14956.0,-30.00,-30.00
1.50,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3427.9,239.7,239.7,19.04,0.0,RA_CROSSING_DESCEND,0,14955.0,14955.0,-30.00,-30.00,15194.7,15194.7,30.00,30.00
1.50,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3427.9,-239.7,-239.7,19.04,0.0,RA_CROSSING_CLIMB,0,15194.7,15194.7,30.00,30.00,14955.0,14955.0,-30.00,-30.00
1.53,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3421.9,241.7,241.7,19.00,0.0,RA_CROSSING_DESCEND,0,14954.0,14954.0,-30.00,-30.00,15195.7,15195.7,30.00,30.00
1.53,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3421.9,-241.7,-241.7,19.00,0.0,RA_CROSSING_CLIMB,0,15195.7,15195.7,30.00,30.00,14954.0,14954.0,-30.00,-30.00
1.57,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3415.9,243.7,243.7,18.97,0.0,RA_CROSSING_DESCEND,0,14953.0,14953.0,-30.00,-30.00,15196.7,15196.7,30.00,30.00
1.57,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3415.9,-243.7,-243.7,18.97,0.0,RA_CROSSING_CLIMB,0,15196.7,15196.7,30.00,30.00,14953.0,14953.0,-30.00,-30.00
1.60,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3409.9,245.7,245.7,18.94,0.0,RA_CROSSING_DESCEND,0,14952.0,14952.0,-30.00,-30.00,15197.7,15197.7,30.00,30.00
1.60,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3409.9,-245.7,-245.7,18.94,0.0,RA_CROSSING_CLIMB,0,15197.7,15197.7,30.00,30.00,14952.0,14952.0,-30.00,-30.00
1.63,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3403.9,247.7,247.7,18.90,0.0,RA_CROSSING_DESCEND,0,14951.0,14951.0,-30.00,-30.00,15198.7,15198.7,30.00,30.00
1.63,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3403.9,-247.7,-247.7,18.90,0.0,RA_CROSSING_CLIMB,0,15198.7,15198.7,30.00,30.00,14951.0,14951.0,-30.00,-30.00
1.67,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3397.9,249.7,249.7,18.87,0.0,RA_CROSSING_DESCEND,0,14950.0,14950.0,-30.00,-30.00,15199.7,15199.7,30.00,30.00
1.67,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3397.9,-249.7,-249.7,18.87,0.0,RA_CROSSING_CLIMB,0,15199.7,15199.7,30.00,30.00,14950.0,14950.0,-30.00,-30.00
1.70,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3391.9,251.7,251.7,18.84,0.0,RA_DESCEND,0,14949.0,14949.0,-30.00,-30.00,15200.7,15200.7,30.00,30.00
1.70,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3391.9,-251.7,-251.7,18.84,0.0,RA_CLIMB,0,15200.7,15200.7,30.00,30.00,14949.0,14949.0,-30.00,-30.00
1.73,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3385.9,253.7,253.7,18.80,0.0,RA_DESCEND,0,14948.0,14948.0,-30.00,-30.00,15201.7,15201.7,30.00,30.00
1.73,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3385.9,-253.7,-253.7,18.80,0.0,RA_CLIMB,0,15201.7,15201.7,30.00,30.00,14948.0,14948.0,-30.00,-30.00
1.77,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3379.9,255.7,255.7,18.77,0.0,RA_DESCEND,0,14947.0,14947.0,-30.00,-30.00,15202.7,15202.7,30.00,30.00
1.77,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3379.9,-255.7,-255.7,18.77,0.0,RA_CLIMB,0,15202.7,15202.7,30.00,30.00,14947.0,14947.0,-30.00,-30.00
1.80,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3373.9,257.7,257.7,18.74,0.0,RA_DESCEND,0,14946.0,14946.0,-30.00,-30.00,15203.7,15203.7,30.00,30.00
1.80,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3373.9,-257.7,-257.7,18.74,0.0,RA_CLIMB,0,15203.7,15203.7,30.00,30.00,14946.0,14946.0,-30.00,-30.00
1.83,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3367.9,259.7,259.7,18.70,0.0,RA_DESCEND,0,14945.0,14945.0,-30.00,-30.00,15204.7,15204.7,30.00,30.00
1.83,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3367.9,-259.7,-259.7,18.70,0.0,RA_CLIMB,0,15204.7,15204.7,30.00,30.00,14945.0,14945.0,-30.00,-30.00
1.87,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3361.9,261.7,261.7,18.67,0.0,RA_DESCEND,0,14944.0,14944.0,-30.00,-30.00,15205.7,15205.7,30.00,30.00
1.87,INTR_IMMEDIATE_RA,OWN_IMMEDIATE_RA,-0.0,-3361.9,-261.7,-261.7,18.67,0.0,RA_CLIMB,0,15205.7,15205.7,30.00,30.00,14944.0,14944.0,-30.00,-30.00
1.90,OWN_IMMEDIATE_RA,INTR_IMMEDIATE_RA,0.0,3355.9,263.7,263.7,18.64,0.0,RA_DESCEND,0,14943.0,14943.0,-30.00,-30.00,15206.7,15206.7,30.00,30.00
